"Monday March 27 2006","3 : 00 4 : 30 pm","210 Illini Union","The Job Search Consult","This workshop discuss consult job search strategi grad student It inform begin organ job search strategi effect research organ find help resourc"
"Sunday May 07 2017","1 : 00 3 : 00 pm","0224 Siebel Center Comput Scienc","Girl Who Code Week Meet","Part nation Girl Who Code non profit week session enabl Univers Illinoi volunt inspir educ equip middl high school girl basic comput skill encourag pursu interest technolog"
"Monday May 08 2017","All Day","Thoma M Siebel Center Comput Scienc","Gem Camp Registr Open","GEMS long camp design dazzl delight student expos broad field comput applic Curriculum inspir young women consid comput cours futur studi teach comput tool creativ self express We focus specif content daili lesson abund social communic group problem solv Each offer divers set engag lab work classroom activ field trip Gem Camp offer 2 track high school girl four 1 track middl school girl Gem Camp held six week June Juli registr open April 1 Informat post CS Outreach Calendar you email question cs outreach @ illinois.edu"
"Monday May 08 2017","9 : 30","4124 Siebel Center","Final Exam Jon Calhoun","Thesi titl : From Detect Optimiz : Impact Soft Error HPC Applicat Thesi committe : Luke Olson Director Chair Marc Snir Co Director Bill Gropp Franck Cappello"
"Tuesday May 09 2017","9 : 00","4124 Siebel Center","Final Exam Chen Tse Tsai","Thesi titl : Concept Entiti Ground Using Indirect Supervis Thesi committe : Dan Roth Director Chair Chengxiang Zhai Kevin Chang Rada Mihalcea"
"Saturday May 13 2017","11 : 30 1 : 30 pm","First Floor Atrium Thoma M Siebel Center","CS @ ILLINOIS Graduat Celebr Class 2017","Depart Head Rob A Rutenbar CS Faculti Staff invit CS @ ILLINOIS Graduat Celebr There buffet luncheon reciev graduat gift depart"
"Wednesday May 17 2017","1 : 00 pm","2124 Siebel Center","Final Exam yinan Zhang","Thesi titl : A Formal Framework Optimiz Interact Retriev Interfac Thesi committe : Chengxiang Zhai Director Chair Jiawei Han Aditya Parameswaran Norbert Fuhr"
"Tuesday May 23 2017","3 : 00 pm","3124 Siebel Center","Final Exam Robert Deloatch","Thesi titl : Investig Test Anxieti Perform Program Centric Task Thesi committe : Alex Kirlik – Director Chair Brian Bailey – Co Director Co Chair Craig Zill Chad Lane Darren Gergl"
"Friday June 09 2017","2 : 00 pm","239 CSL","Final Exam Fred Dougla","Thesi titl : Circumvent Censorship Internet Access Public Thesi committe : Matt Caesar Chair Director Nikita Borisov Klara Nahrstedt Eric Wustrow"
"Tuesday June 13 2017","5 : 30 7 : 30 pm","333 S Wabash Avenu 26th Floor Chicago IL","Chicago Alumni Network Event","Join CS @ ILLINOIS ECE ILLINOIS alumni network event downtown Chicago offic Akuna Capit you'll hear department updat learn Akuna Capit opportun network local alumni June 13 20175 : 30 7 : 30 p.m.Akuna Capital333 S Wabash Avenue26th FloorChicago IL REGISTER BY FRIDAi JUNE 9 go.engineering.illinois.edu akunacapit For Question Special Request Contact ( CS ) Juli Gustafson jdg5 @ illinois.edu ( ECE ) Audrey LeGrand alegrand @ illinois.edu These event sponsor CS @ ILLINOIS ECE ILLINOIS Akuna Capit In lieu event registr fee pleas consid gift support Engineer Visionari Scholarship Initiat — gift qualifi scholarship endow match The Grainger Foundat Match Challeng Doubl gift pretti excit Let’ TRIPLE : compani offer Corpor Match Program To employ offer visit : www.uif.uillinois.edu match"
"Wednesday June 14 2017","3 : 00 pm","4102 Siebel Center","Final Exam Gabriel Alexandru Gyori","Thesi committe : Darko Marinov Advisor Chair Madhu Parthasarathi Tao Xie Shuvendu Lahiri"
"Monday June 19 2017","1 : 00 pm","3102 Siebel Center","Final Exam Kevin Shih","Thesi titl : Learn Visual Task Select Attention Thesi committe : Derek Hoiem Director Chair David Forsyth Svetlana Lazebnik Devi Parikh"
"Thursday June 22 2017","2 : 00 pm","4124 Siebel Center","Final Exam Qieyun Dai","Thesi titl : Object Local Natur Image Thesi committe : Derek Hoiem Director Chair David Forsyth Svetlana Lazebnik Deva Ramanan"
"Wednesday June 28 2017","2 : 00 pm","3102 Siebel Center","Final Exam Codruta Girlea","Thesi titl : Decept Belief Belief Dialogu Thesi committe : Eyal Amir Director Chair Roxana Girju Dan Roth Julia Hockenmai Dafna Shahaf"
"Tuesday Juli 11 2017","2 : 00 pm","2124 Siebel Center","Final Exam Mina Charalambid","Thesi titl : Actor Program Static Guarante Thesi committe : Gul Agha Director Chair Madhu Parthasarathi Elsa Gunter Nobuko yoshida"
"Tuesday Juli 25 2017","10 : 00","4102 Siebel Center","Final Exam Chih Chieh yang","Thesi titl : Hierarch Tile Array High level Abstraction Dataflow Runtim System Thesi committe : David Padua Director Chair L V Kale William Gropp Jose Moreira Juan Carlo Pichel"
"Tuesday Juli 25 2017","6 : 00 8 : 30 pm","Googl 1155 Borrega Avenu Sunnyval CA 94089","CS @ ILLINOIS Bay Area Alumni Network Event Sunnyval","Join CS @ ILLINOIS alumni network event Sunnyval Enjoy light refresh hear depart updat Interim CS Depart Head Vikram Adve network fellow Bay Area alumni Tuesday Juli 25 6 8 : 30 pmGoogl 1155 Borrega AvenueSunnyval CA 94089 The registr deadlin Thursday Juli 20 Space limit This event sponsor CS @ ILLINOIS host Googl In lieu event registr fee pleas consid gift support Engineer Visionari Scholarship Initiat — gift qualifi scholarship endow CS Visionari Scholarship Fund automat match The Grainger Foundat Match Challeng Doubl gift pretti excit Let’ QUADRUPLE : compani offer Corpor Match Program See employ match gift"
"Wednesday Juli 26 2017","6 : 00 8 : 30 pm","Affirm 633 Folsom Street 7th Floor San Francisco CA 94107","CS @ ILLINOIS Bay Area Alumni Network Event San Francisco","Join CS @ ILLINOIS alumni network event San Francisco Enjoy light refresh hear depart updat Interim CS Depart Head Vikram Adve network fellow Bay Area alumni Wednesday Juli 26 6 8 : 30 pmAffirm 633 Folsom Street 7th FloorSan Francisco CA 94107 The registr deadlin Thursday Juli 20 Space limit This event sponsor CS @ ILLINOIS host Affirm In lieu event registr fee pleas consid gift support Engineer Visionari Scholarship Initiat — gift qualifi scholarship endow CS Visionari Scholarship Fund automat match The Grainger Foundat Match Challeng Doubl gift pretti excit Let’ QUADRUPLE : compani offer Corpor Match Program See employ match gift"
"Wednesday August 02 2017","10 : 00","4124 Siebel Center","Final Exam Matt Sinclair","Thesi titl : Efficient Coher & Consist Special Memori Hierarchi Thesi committe : Sarita Adve Director Chair Vikram Adve Marc Snir Rob Rutenbar Todd Austin David Brook Brad Beckmann"
"Wednesday August 02 2017","4 : 00 pm","4405 Siebel","Professor Todd Austin ( Peer Post Moor Law World )","Abstract For decad Moor Law dimension scale fuel propel comput industri deliv perform power cost advantag new generat silicon Today scale benefit slow crawl If comput industri want continu make scalabl primari sourc valu tomorrow comput system quick find new product way scale futur system In talk I highlight work work rejuven scale applic heterogen parallel design Leverag technolog solv scale problem signific challeng futur scalabl success ultim cost Bio Todd Austin Professor Electric Engineer Comput Scienc Univers Michigan Ann Arbor His research interest comput architectur robust secur system design hardwar softwar verif perform analysi tool techniqu Current Todd director C FAR Center Futur Architectur Research multi univers SRC DARPA fund center seek technolog scale perform effici futur comput system Prior join academia Todd Senior Comput Architect Intel Microcomput Research Lab product orient research laboratori Hillsboro Oregon Todd take credit ( accept blame ) creat SimpleScalar Tool Set popular collect comput architectur perform analysi tool Todd co author ( Andrew Tanenbaum ) undergradu comput architectur textbook Structur Comput Architectur 6th Ed In addit work academia Todd founder Presid SimpleScalar LLC co founder InTempo Design LLC In 2002 Todd Sloan Research Fellow 2007 receiv ACM Mauric Wilk Award innov contribut Comput Architectur SimpleScalar Toolkit DIVA Razor architectur Todd receiv PhD Comput Scienc Univers Wisconsin 1996"
"Saturday August 05 2017","5 : 00 pm","2405 Siebel Center","Caterpillar Tech Talk",""
"Thursday August 10 2017","9 : 00","4102 Siebel Center","Final Exam Bilg Acun","Thesi titl : Mitig Variabl HPC System Applicat Perform & Power Efficienc Thesi committe : L V Kale Chair Director Josep Torrella Tarek Abdelzah Pete Beckman"
"Thursday August 17 2017","2 : 00 pm","3124 Siebel Center","Final Exam Rashid Tahir","Thesi titl : Proactiv Abuse Prevent Cloud Thesi committe : Matthew Caesar Director Chair Carl Gunter Nikita Borisov Fare Zaffar"
"Friday August 18 2017","2 : 00 pm","2102 Siebel Center","Final Exam Mina Charalambid","Thesi titl : Actor Program Static Guarante Thesi committe : Gul Agha Director Chair Elsa Gunter Madhusadan Parthasarathi Nobuko yoshida"
